date,price,open,high,low,volume,change,value
2016-03-01,434,436.2,439,428.5,67.46K,-0.50%,6243315
2016-03-02,425.4,434,435.9,423.9,57.75K,-2.00%,6263101
2016-03-03,419.6,425.4,425.8,414.9,78.90K,-1.36%,6274533
2016-03-04,409.5,419.6,423.4,407.2,75.27K,-2.40%,6285946
2016-03-05,399,409.5,410.1,386.9,129.15K,-2.56%,6296865
2016-03-06,406,399,412,393.1,62.59K,1.74%,6308115
2016-03-07,414.9,406,416.6,402,61.77K,2.19%,6319893
2016-03-08,411.9,414.9,416.7,408.4,53.77K,-0.72%,6331643
2016-03-09,412.8,411.9,414.9,408.9,50.92K,0.21%,6343080
2016-03-10,415.8,412.8,417.5,410.3,55.74K,0.74%,6354076
2016-03-11,419.1,415.8,422.4,415.1,60.63K,0.79%,6364167
2016-03-12,410.4,419.1,420.7,407,59.64K,-2.09%,6374543
2016-03-13,412.4,410.4,415.9,409.6,34.98K,0.50%,6384808
2016-03-14,414.3,412.4,416.1,411.2,49.33K,0.46%,6408681
2016-03-15,415.1,414.3,417.4,412.3,48.60K,0.20%,6444611
2016-03-16,415.9,415.1,417,413.3,44.54K,0.19%,6460381
2016-03-17,418.2,415.9,419.6,415.3,43.82K,0.54%,6472713
2016-03-18,408.2,418.2,418.6,402.5,66.07K,-2.39%,6484014
2016-03-19,408.7,408.2,410.5,402.1,37.00K,0.13%,6494510
2016-03-20,411.5,408.7,413.5,407.2,30.54K,0.69%,6506740
2016-03-21,411.1,411.5,413.1,407.3,43.16K,-0.10%,6518812
2016-03-22,416.2,411.1,417.9,410.8,49.08K,1.24%,6530896
2016-03-23,417,416.2,419.6,414.2,40.61K,0.19%,6543081
2016-03-24,414.7,417,417.7,412.9,38.83K,-0.54%,6554362
2016-03-25,415.7,414.7,417.3,412.4,34.59K,0.23%,6565396
2016-03-26,416.5,415.7,417.7,413.9,28.06K,0.19%,6575816
2016-03-27,424.6,416.5,427.4,415.5,61.72K,1.94%,6586048
2016-03-28,422.2,424.6,425.4,419.7,43.45K,-0.56%,6599711
2016-03-29,415,422.2,424.5,406.4,69.11K,-1.71%,6612101
2016-03-30,412.4,415,416.2,408.4,43.28K,-0.62%,6635323
2016-03-31,415.7,412.4,417.2,411.5,41.84K,0.78%,6648664
2016-04-01,415.6,415.7,416.9,412.8,38.22K,0.00%,6661126
2016-04-02,418.5,415.6,420.1,415.1,31.31K,0.69%,6672479
2016-04-03,419.1,418.5,420.2,417,22.80K,0.13%,6688655
2016-04-04,419.3,419.1,420.4,416.2,33.44K,0.06%,6711189
2016-04-05,422.1,419.3,423.7,418,40.89K,0.65%,6724479
2016-04-06,421.3,422.1,422.8,419.5,32.67K,-0.19%,6737269
2016-04-07,420.1,421.3,422,417.9,36.06K,-0.27%,6750120
2016-04-08,417.7,420.1,423.5,415.5,46.95K,-0.58%,6762082
2016-04-09,418,417.7,418.9,412.4,29.43K,0.09%,6773053
2016-04-10,420.3,418,421.6,416.7,23.30K,0.53%,6784740
2016-04-11,421.4,420.3,422.4,418.1,36.39K,0.28%,6797060
2016-04-12,424.7,421.4,426.7,420.7,57.71K,0.79%,6810402
2016-04-13,423.5,424.7,426.6,421.4,38.09K,-0.30%,6822736
2016-04-14,424,423.5,425.4,421.8,30.66K,0.13%,6834277
2016-04-15,428.7,424,429.5,423.3,54.12K,1.10%,6845236
2016-04-16,430,428.7,432,426.8,29.02K,0.32%,6855579
2016-04-17,426.3,430,430.6,423.8,25.59K,-0.88%,6865867
2016-04-18,427.7,426.3,429.1,424.4,32.58K,0.34%,6876507
2016-04-19,434.9,427.7,436.1,426.8,45.68K,1.69%,6887695
2016-04-20,441.2,434.9,442.9,432.5,74.36K,1.43%,6898727
2016-04-21,449.3,441.2,450.8,439.5,63.13K,1.85%,6910345
2016-04-22,445.3,449.3,450.2,441.9,49.71K,-0.90%,6921588
2016-04-23,450.1,445.3,451.5,443.1,42.36K,1.08%,6931980
2016-04-24,457.6,450.1,461.8,447.9,74.43K,1.66%,6942443
2016-04-25,461.7,457.6,466.2,451.8,81.66K,0.91%,6955905
2016-04-26,466,461.7,468.9,459.2,67.56K,0.92%,6968497
2016-04-27,447,466,467.9,444.6,90.81K,-4.08%,6982399
2016-04-28,448.5,447,450.1,433.9,81.94K,0.33%,6997552
2016-04-29,455,448.5,456.3,445.2,44.85K,1.45%,7012014
2016-04-30,448.5,455,456.9,446.6,35.31K,-1.42%,7025904
2016-05-01,452.2,448.5,454.2,447.5,21.75K,0.83%,7039303
2016-05-02,444.2,452.2,453.9,440.2,73.85K,-1.78%,7055278
2016-05-03,450.3,444.2,451.5,441.5,49.75K,1.37%,7071613
2016-05-04,445.8,450.3,450.9,444.2,39.44K,-0.99%,7087522
2016-05-05,448.1,445.8,449.2,444.4,41.89K,0.51%,7102517
2016-05-06,459.6,448.1,461.5,445.7,68.43K,2.56%,7116743
2016-05-07,458.5,459.6,460.6,454.6,30.97K,-0.24%,7130242
2016-05-08,457.9,458.5,460.2,454.9,27.60K,-0.13%,7143125
2016-05-09,460.4,457.9,464.2,455.4,48.42K,0.56%,7156897
2016-05-10,449.4,460.4,462.1,446.8,59.99K,-2.41%,7171822
2016-05-11,452.5,449.4,456.1,449.6,39.97K,0.70%,7187239
2016-05-12,454.4,452.5,455.3,448.4,49.19K,0.43%,7201956
2016-05-13,455.4,454.4,457.2,451.5,32.39K,0.22%,7215311
2016-05-14,456.4,455.4,457.7,453.6,20.36K,0.23%,7227274
2016-05-15,458.1,456.4,460.3,455,21.20K,0.37%,7237633
2016-05-16,454.9,458.1,459.6,450.7,36.60K,-0.71%,7248646
2016-05-17,453.3,454.9,456.3,451.7,34.63K,-0.36%,7260044
2016-05-18,454.2,453.3,456.6,452.4,32.61K,0.21%,7271336
2016-05-19,442.7,454.2,455.2,441.1,59.39K,-2.55%,7286044
2016-05-20,442.1,442.7,447.8,435.4,48.43K,-0.12%,7298025
2016-05-21,443.6,442.1,445.2,439.7,23.00K,0.35%,7307727
2016-05-22,439.6,443.6,444.2,436.9,28.74K,-0.91%,7317059
2016-05-23,443.7,439.6,445,438.2,35.90K,0.93%,7334930
2016-05-24,446.1,443.7,447.9,442,33.22K,0.55%,7346565
2016-05-25,449.8,446.1,451.2,445.4,37.72K,0.82%,7363557
2016-05-26,453.3,449.8,454.3,447.7,37.72K,0.78%,7376376
2016-05-27,474,453.3,479.2,452.7,135.68K,4.58%,7387064
2016-05-28,524.2,474,531.8,467,150.17K,10.58%,7403194
2016-05-29,516,524.2,548,493.2,152.57K,-1.56%,7420737
2016-05-30,532.3,516,544.2,512.8,77.53K,3.14%,7434197
2016-05-31,528.9,532.3,546.9,513.2,114.08K,-0.63%,7451927
2016-06-01,537.4,528.9,542.3,521.3,72.41K,1.60%,7464378
2016-06-02,537.1,537.4,541.5,530.5,52.88K,-0.06%,7476162
2016-06-03,567,537.1,573.7,534.3,106.25K,5.57%,7486653
2016-06-04,572,567,592.7,560.9,87.41K,0.87%,7504310
2016-06-05,574.9,572,583.6,567.8,64.52K,0.52%,7514984
2016-06-06,583.6,574.9,586.7,571.7,63.68K,1.51%,7525984
2016-06-07,575.6,583.6,591.3,543.6,84.69K,-1.37%,7536971
2016-06-08,580.5,575.6,582.4,567.8,49.60K,0.86%,7549230
2016-06-09,574.7,580.5,580.7,569.3,48.61K,-1.00%,7559711
2016-06-10,577.9,574.7,579.3,571.1,45.50K,0.56%,7570086
2016-06-11,591.6,577.9,592.6,576.3,42.22K,2.37%,7579535
2016-06-12,666.5,591.6,683.8,592.8,217.38K,12.67%,7589736
2016-06-13,700.1,666.5,718.2,652.8,216.73K,5.03%,7601460
2016-06-14,685.1,700.1,702.5,654.7,135.65K,-2.13%,7613302
2016-06-15,690.8,685.1,695.1,670.5,78.62K,0.82%,7625562
2016-06-16,761.2,690.8,769.7,687.4,229.57K,10.20%,7637271
2016-06-17,743.9,761.2,771.9,704.2,215.87K,-2.27%,7649266
2016-06-18,753.8,743.9,776,727.1,120.53K,1.33%,7659937
2016-06-19,761,753.8,765.1,740.4,60.45K,0.96%,7670138
2016-06-20,734,761,764.6,717.4,112.29K,-3.56%,7681746
2016-06-21,667.4,734,732.2,626,248.08K,-9.07%,7692841
2016-06-22,590.6,667.4,677.8,586.6,202.32K,-11.51%,7703745
2016-06-23,620.8,590.6,629.5,539.3,261.74K,5.13%,7715094
2016-06-24,656.9,620.8,687.4,616.4,196.69K,5.81%,7732453
2016-06-25,663.5,656.9,688.1,640.8,100.46K,1.01%,7742281
2016-06-26,625.4,663.5,665.2,609.9,88.93K,-5.74%,7752577
2016-06-27,644.7,625.4,650.3,615.2,99.81K,3.08%,7762999
2016-06-28,644.9,644.7,659.3,634.3,76.66K,0.04%,7773839
2016-06-29,636.5,644.9,645.9,621.8,80.22K,-1.29%,7784628
2016-06-30,670,636.5,673,631.2,88.20K,5.26%,7794814
2016-07-01,674.6,670,685.1,661.1,92.23K,0.68%,7805180
2016-07-02,698.1,674.6,700.5,671.5,67.38K,3.48%,7815620
2016-07-03,661.6,698.1,701.5,644.6,99.27K,-5.22%,7824850
2016-07-04,675.2,661.6,679,644,63.91K,2.04%,7835149
2016-07-05,663.7,675.2,679.2,657.3,54.64K,-1.70%,7846764
2016-07-06,672.7,663.7,678.4,662.2,47.05K,1.36%,7859275
2016-07-07,635.3,672.7,676.2,605,153.61K,-5.57%,7870956
2016-07-08,662.8,635.3,663.4,630.2,75.89K,4.33%,7882776
2016-07-09,651.8,662.8,663.5,620.7,96.01K,-1.65%,7893747
2016-07-10,647.1,651.8,652,636.8,29.26K,-0.72%,7905647
2016-07-11,646.7,647.1,657.5,640,45.94K,-0.06%,7917882
2016-07-12,670.6,646.7,673.2,644.6,66.59K,3.69%,7930745
2016-07-13,661.2,670.6,672,656,62.96K,-1.40%,7942210
2016-07-14,657.3,661.2,661.9,646.3,48.20K,-0.59%,7953019
2016-07-15,664.2,657.3,667.5,656.5,35.83K,1.06%,7963235
2016-07-16,660.7,664.2,665.4,655.7,20.39K,-0.53%,7972942
2016-07-17,676.3,660.7,680.9,660.1,46.84K,2.37%,7982245
2016-07-18,670.4,676.3,680.4,664.6,42.58K,-0.88%,7992529
2016-07-19,671.1,670.4,673.2,663.6,30.40K,0.11%,8003788
2016-07-20,664.4,671.1,672.3,659.5,37.56K,-1.00%,8015050
2016-07-21,664.6,664.4,666.5,657.8,32.17K,0.03%,8026140
2016-07-22,651.1,664.6,669.4,645.7,65.90K,-2.03%,8036289
2016-07-23,655.2,651.1,658.2,648,29.89K,0.62%,8045809
2016-07-24,659.3,655.2,664.2,651,29.82K,0.63%,8055026
2016-07-25,654,659.3,662.5,651.1,34.38K,-0.80%,8066462
2016-07-26,654.4,654,657.8,643.5,49.39K,0.06%,8078936
2016-07-27,654.5,654.4,659.1,646,29.89K,0.02%,8091577
2016-07-28,654.1,654.5,658,650.8,28.11K,-0.06%,8102635
2016-07-29,655.4,654.1,657.4,651,27.04K,0.20%,8113706
2016-07-30,654.7,655.4,657.5,652.1,19.35K,-0.11%,8123646
2016-07-31,621.9,654.7,654.9,621.4,62.89K,-5.02%,8133328
2016-08-01,607,621.9,627.9,603.5,66.66K,-2.39%,8144534
2016-08-02,513.4,607,613.8,471.4,130.91K,-15.42%,8156634
2016-08-03,566.4,513.4,573.1,514.1,85.93K,10.32%,8171299
2016-08-04,576.2,566.4,584.9,559.5,44.82K,1.73%,8183832
2016-08-05,574.7,576.2,580,565.8,27.89K,-0.27%,8195575
2016-08-06,586.5,574.7,596.7,565.3,25.38K,2.05%,8206927
2016-08-07,590.8,586.5,596,580.9,26.20K,0.75%,8217306
2016-08-08,589.2,590.8,594.2,585.4,24.88K,-0.27%,8229264
2016-08-09,585.3,589.2,591.2,581.1,25.97K,-0.68%,8241749
2016-08-10,590.9,585.3,600.5,580.9,49.57K,0.97%,8254418
2016-08-11,587.8,590.9,599.2,585.4,39.83K,-0.52%,8267543
2016-08-12,587.1,587.8,591.1,582.2,25.50K,-0.12%,8279883
2016-08-13,584.6,587.1,590.1,582.8,19.30K,-0.43%,8291140
2016-08-14,569.1,584.6,585.8,559.9,33.07K,-2.66%,8301680
2016-08-15,567,569.1,575,559.3,33.77K,-0.37%,8313574
2016-08-16,580.2,567,583.4,563.4,37.69K,2.34%,8325833
2016-08-17,572.3,580.2,581.1,568.7,32.76K,-1.35%,8338537
2016-08-18,573.4,572.3,579.5,570.8,30.39K,0.18%,8351388
2016-08-19,574.6,573.4,577.9,566.3,25.53K,0.20%,8364568
2016-08-20,582.6,574.6,583.5,572.3,23.12K,1.40%,8376577
2016-08-21,580.7,582.6,585.3,577.8,14.16K,-0.33%,8389115
2016-08-22,587.5,580.7,591.9,577.1,33.56K,1.17%,8401982
2016-08-23,583.6,587.5,589.9,578.6,32.08K,-0.67%,8415070
2016-08-24,579.7,583.6,584.5,576.8,28.06K,-0.67%,8428792
2016-08-25,578,579.7,580.7,570.8,32.73K,-0.29%,8442686
2016-08-26,579.4,578,582.7,575.8,21.17K,0.24%,8455634
2016-08-27,570.3,579.4,580.4,567.3,18.69K,-1.56%,8467464
2016-08-28,575,570.3,576.3,569.2,12.83K,0.81%,8478843
2016-08-29,574.2,575,578.6,571.4,23.86K,-0.13%,8491403
2016-08-30,577.3,574.2,579.9,572.5,27.48K,0.54%,8504950
2016-08-31,573.9,577.3,578.3,571.7,24.93K,-0.60%,8518439
2016-09-01,572,573.9,705,569.4,25.87K,-0.33%,8531200
2016-09-02,575.3,572,577.6,569.3,26.61K,0.58%,8543378
2016-09-03,598.8,575.3,605,572.6,35.70K,4.09%,8555129
2016-09-04,609.5,598.8,615.2,590.8,30.69K,1.79%,8567518
2016-09-05,605.8,609.5,610.6,598.8,25.29K,-0.62%,8581092
2016-09-06,610.4,605.8,612,603.5,24.33K,0.77%,8594507
2016-09-07,613.2,610.4,616.5,606.2,30.03K,0.45%,8608331
2016-09-08,625.6,613.2,629.3,611.3,36.33K,2.02%,8622584
2016-09-09,623.2,625.6,627.6,617.3,28.33K,-0.39%,8638044
2016-09-10,624.5,623.2,627.5,621.1,15.28K,0.22%,8651037
2016-09-11,605.6,624.5,630.8,592.8,36.54K,-3.03%,8664649
2016-09-12,608,605.6,610.6,603,27.95K,0.39%,8679314
2016-09-13,608.6,608,612,604.9,27.52K,0.10%,8695382
2016-09-14,609.5,608.6,612.2,606.4,24.24K,0.15%,8709911
2016-09-15,608.1,609.5,610.7,605.1,22.69K,-0.23%,8724302
2016-09-16,607.8,608.1,610.4,605.2,21.85K,-0.05%,8738021
2016-09-17,607.1,607.8,609.6,604.5,15.89K,-0.12%,8751604
2016-09-18,610.7,607.1,612.4,605.2,16.33K,0.60%,8765726
2016-09-19,609.8,610.7,612.4,607,21.24K,-0.14%,8780464
2016-09-20,609.2,609.8,611.3,605.9,22.61K,-0.10%,8796190
2016-09-21,597.2,609.2,608.8,591.7,36.86K,-1.98%,8811616
2016-09-22,595.6,597.2,599.8,592.8,22.44K,-0.26%,8827132
2016-09-23,602.9,595.6,603.7,594.1,25.92K,1.22%,8842084
2016-09-24,602.6,602.9,605.9,600.5,13.47K,-0.05%,8856888
2016-09-25,601.5,602.6,604.9,598.3,13.28K,-0.18%,8871122
2016-09-26,606.5,601.5,608.5,598.2,27.51K,0.84%,8886648
2016-09-27,605.5,606.5,609,601.7,25.55K,-0.18%,8902585
2016-09-28,604.7,605.5,606.9,602.6,18.94K,-0.13%,8918780
2016-09-29,604.7,604.7,607.2,602,25.32K,0.00%,8935190
2016-09-30,608.1,604.7,608.8,602.3,23.95K,0.57%,8951582
2016-10-01,613.4,608.1,615,607.1,16.93K,0.87%,8966606
2016-10-02,610.7,613.4,614.2,607.7,16.54K,-0.44%,8982024
2016-10-03,611.6,610.7,613.2,608.5,21.95K,0.15%,8999227
2016-10-04,609,611.6,612.7,606.5,24.99K,-0.43%,9017643
2016-10-05,611.8,609,613.7,608,23.40K,0.47%,9035936
2016-10-06,611,611.8,612.7,608.5,21.63K,-0.14%,9054910
2016-10-07,616,611,619.4,609.1,32.73K,0.83%,9073828
2016-10-08,617.7,616,619.6,614.9,13.62K,0.26%,9091440
2016-10-09,615.8,617.7,618.3,613,13.43K,-0.30%,9108907
2016-10-10,617.3,615.8,618.8,612.8,25.23K,0.25%,9126826
2016-10-11,640.5,617.3,642.3,615.6,55.77K,3.75%,9145528
2016-10-12,636,640.5,642.5,632.2,26.95K,-0.70%,9157725
2016-10-13,635.6,636,639.5,632.3,25.62K,-0.06%,9176966
2016-10-14,637.9,635.6,640.5,630.7,31.42K,0.37%,9194097
2016-10-15,637,637.9,641.4,635.1,12.38K,-0.14%,9210781
2016-10-16,640.1,637,642.2,636.4,12.89K,0.49%,9226751
2016-10-17,637.4,640.1,641.3,634.9,27.69K,-0.43%,9245471
2016-10-18,635.3,637.4,639.3,632.2,24.60K,-0.32%,9263916
2016-10-19,629.1,635.3,637.3,624.1,35.29K,-0.99%,9282480
2016-10-20,628.3,629.1,630.8,625.5,20.94K,-0.11%,9300889
2016-10-21,630.5,628.3,633.3,627.6,28.09K,0.34%,9320717
2016-10-22,655.5,630.5,659.9,629.7,37.10K,3.97%,9338686
2016-10-23,653,655.5,661.2,648.8,21.91K,-0.37%,9355461
2016-10-24,650.5,653,654.3,645.7,33.24K,-0.39%,9374635
2016-10-25,651,650.5,662.5,647.7,36.74K,0.08%,9394920
2016-10-26,674.7,651,678.4,651.4,47.67K,3.64%,9414977
2016-10-27,682.3,674.7,687.9,672.3,46.56K,1.13%,9435917
2016-10-28,686.2,682.3,688.4,678.6,38.97K,0.58%,9456182
2016-10-29,715,686.2,720.2,685.2,54.03K,4.18%,9475770
2016-10-30,697.3,715,714.9,689.5,39.33K,-2.47%,9494407
2016-10-31,698.7,697.3,707.2,682.2,38.05K,0.20%,9515530
2016-11-01,726.8,698.7,734.4,695.2,68.07K,4.02%,9537568
2016-11-02,733.5,726.8,735.8,718.1,39.04K,0.93%,9559978
2016-11-03,684.9,733.5,744.4,670.4,96.41K,-6.63%,9583811
2016-11-04,702.1,684.9,706.6,681.3,48.24K,2.51%,9606933
2016-11-05,702.1,702.1,706.4,694,22.02K,0.00%,9628505
2016-11-06,709.9,702.1,714.1,697.6,25.81K,1.11%,9649024
2016-11-07,705.4,709.9,711.7,698.3,30.74K,-0.64%,9672050
2016-11-08,710.9,705.4,714.6,701,39.73K,0.78%,9697458
2016-11-09,721.4,710.9,741.2,707.1,70.70K,1.48%,9722320
2016-11-10,714.6,721.4,723,707.3,33.33K,-0.95%,9746096
2016-11-11,715,714.6,719.8,711.7,25.58K,0.06%,9769214
2016-11-12,704.3,715,717.4,701.1,27.60K,-1.50%,9790842
2016-11-13,702,704.3,705.6,685,36.14K,-0.33%,9812599
2016-11-14,704.6,702,708,696.1,37.75K,0.37%,9838510
2016-11-15,711.1,704.6,716.9,697.9,41.40K,0.93%,9864913
2016-11-16,740.3,711.1,746,708.1,79.57K,4.10%,9891997
2016-11-17,737.5,740.3,751.9,730.1,62.77K,-0.37%,9919854
2016-11-18,747,737.5,751.4,731,39.71K,1.28%,9946870
2016-11-19,747.9,747,755.3,737.4,25.63K,0.12%,9971346
2016-11-20,728.5,747.9,752.3,712.8,47.42K,-2.59%,9994601
2016-11-21,736.2,728.5,744.3,726.5,32.51K,1.05%,10021491
2016-11-22,749.3,736.2,754,730.6,44.44K,1.79%,10049437
2016-11-23,741.1,749.3,750.9,731.3,37.87K,-1.10%,10076772
2016-11-24,735.3,741.1,744.2,726.2,37.24K,-0.78%,10103701
2016-11-25,740.4,735.3,741.3,729,28.85K,0.69%,10130285
2016-11-26,734.1,740.4,741,725.6,22.58K,-0.84%,10154293
2016-11-27,729.4,734.1,738.3,727.1,21.35K,-0.64%,10176271
2016-11-28,733.3,729.4,738.1,727.7,34.12K,0.53%,10202673
2016-11-29,732.6,733.3,737,727.8,32.57K,-0.10%,10229895
2016-11-30,742.5,732.6,745.4,730.6,39.28K,1.36%,10256870
2016-12-01,752.6,742.5,755.5,741.1,54.03K,1.37%,10285343
2016-12-02,770.9,752.6,779,752.3,63.22K,2.43%,10314020
2016-12-03,764.2,770.9,772.3,755.8,38.45K,-0.87%,10339653
2016-12-04,766.4,764.2,769.2,758.8,19.16K,0.28%,10364680
2016-12-05,754.3,766.4,769.2,746,51.17K,-1.57%,10394132
2016-12-06,758.2,754.3,762.5,750.9,33.43K,0.51%,10425918
2016-12-07,765.6,758.2,769,754.3,34.87K,0.97%,10456219
2016-12-08,768.5,765.6,773.4,761.2,28.78K,0.38%,10485871
2016-12-09,770.5,768.5,773.5,765,24.18K,0.26%,10513322
2016-12-10,774,770.5,777,769.2,18.02K,0.46%,10538568
2016-12-11,767.9,774,774.2,763,17.14K,-0.79%,10584824
2016-12-12,778.5,767.9,781.3,767.9,28.76K,1.38%,10584824
2016-12-13,778.7,778.5,790.3,767.8,33.11K,0.03%,10609307
2016-12-14,776.5,778.7,780.8,771,24.78K,-0.29%,10632616
2016-12-15,775.2,776.5,780.3,773.1,26.22K,-0.17%,10654351
2016-12-16,782,775.2,783.9,773.3,27.61K,0.88%,10673581
2016-12-17,787.2,782,791.6,779.4,23.58K,0.65%,10691889
2016-12-18,789,787.2,791.3,783.8,14.53K,0.23%,10709127
2016-12-19,789.8,789,793.7,786.3,25.46K,0.10%,10730121
2016-12-20,799.1,789.8,800,787.1,34.48K,1.18%,10751122
2016-12-21,829.2,799.1,833.1,796,65.29K,3.77%,10772741
2016-12-22,860.2,829.2,874.7,828.9,70.56K,3.73%,10795676
2016-12-23,917.2,860.2,920.3,858,102.22K,6.63%,10818540
2016-12-24,891.1,917.2,920.5,880.8,46.03K,-2.85%,10837759
2016-12-25,891.1,891.1,895.2,851.4,42.48K,0.00%,10853500
2016-12-26,898.4,891.1,909.3,885.9,38.79K,0.82%,10871791
2016-12-27,925.8,898.4,937.9,893.4,49.69K,3.05%,10893168
2016-12-28,972.2,925.8,974.5,925.5,77.29K,5.01%,10916410
2016-12-29,971.1,972.2,982.6,949.2,61.13K,-0.11%,10939859
2016-12-30,959,971.1,971.6,927.4,70.84K,-1.24%,10961809
2016-12-31,963.4,959,965.5,942.4,27.56K,0.45%,10980042
2017-01-01,995.4,963.4,"1,001.60",956.1,41.15K,3.33%,10992405
2017-01-02,"1,017.00",995.4,"1,031.70",990.2,64.95K,2.17%,11012695
2017-01-03,"1,033.30","1,017.00","1,035.50","1,006.50",54.79K,1.60%,11037425
2017-01-04,"1,135.40","1,033.30","1,148.50","1,022.30",156.27K,9.88%,11064485
2017-01-05,989.3,"1,135.40","1,150.60",874.5,240.01K,-12.86%,11093917
2017-01-06,886.2,989.3,"1,027.40",852.5,194.29K,-10.43%,11120224
2017-01-07,888.9,886.2,900.9,806.7,130.66K,0.31%,11143505
2017-01-08,900.9,888.9,936.1,875.8,76.91K,1.35%,11166355
2017-01-09,899.8,900.9,910.5,870.9,62.58K,-0.12%,11190916
2017-01-10,904.4,899.8,911.3,890.1,53.71K,0.51%,11215879
2017-01-11,785.4,904.4,917.7,751.6,194.44K,-13.15%,11240523
2017-01-12,810.1,785.4,828.2,739.5,120.24K,3.14%,11265681
2017-01-13,824.8,810.1,835,771,89.86K,1.82%,11288454
2017-01-14,819.6,824.8,838.9,808.3,44.21K,-0.63%,11310109
2017-01-15,821.2,819.6,826.4,808.6,24.40K,0.19%,11331053
2017-01-16,827.3,821.2,836.7,817.7,33.22K,0.75%,11353117
2017-01-17,899.7,827.3,906.4,825,82.21K,8.74%,11375964
2017-01-18,872,899.7,913.7,845.9,69.26K,-3.07%,11398826
2017-01-19,895.2,872,905.3,870.7,58.44K,2.66%,11421609
2017-01-20,892.9,895.2,901.5,878.9,38.87K,-0.26%,11442446
2017-01-21,919.8,892.9,928.9,889.5,40.38K,3.02%,11462398
2017-01-22,918.8,919.8,938.4,888.6,47.93K,-0.11%,11482516
2017-01-23,921.5,918.8,928,910.8,32.74K,0.29%,11505686
2017-01-24,893.8,921.5,925.6,889.2,58.87K,-3.01%,11527544
2017-01-25,894.4,893.8,905.7,883.6,37.90K,0.07%,11549342
2017-01-26,915.6,894.4,919.3,893.5,33.80K,2.36%,11570337
2017-01-27,918,915.6,922.6,907.9,30.97K,0.27%,11591356
2017-01-28,918.5,918,921.9,912.8,14.31K,0.05%,11611762
2017-01-29,914.5,918.5,922.4,912.7,11.05K,-0.43%,11631342
2017-01-30,920.7,914.5,922.3,911.5,19.06K,0.68%,11653093
2017-01-31,965.5,920.7,967.5,917.4,54.67K,4.86%,11676600
2017-02-01,982.4,965.5,986.6,959.8,45.22K,1.75%,11699453
2017-02-02,"1,004.00",982.4,"1,009.10",973.5,50.86K,2.19%,11722629
2017-02-03,"1,013.00","1,004.00","1,023.70",989.2,61.67K,0.90%,11744910
2017-02-04,"1,031.80","1,013.00","1,041.00","1,000.40",39.46K,1.86%,11766900
2017-02-05,"1,016.10","1,031.80","1,033.70","1,004.00",31.06K,-1.53%,11788875
2017-02-06,"1,024.70","1,016.10","1,030.60","1,010.80",32.02K,0.84%,11811899
2017-02-07,"1,049.60","1,024.70","1,054.10","1,019.90",39.55K,2.43%,11835231
2017-02-08,"1,055.50","1,049.60","1,069.20","1,020.30",65.15K,0.56%,11857977
2017-02-09,979,"1,055.50","1,073.00",924.7,146.75K,-7.25%,11880316
2017-02-10,997.6,979,"1,005.60",947,62.13K,1.91%,11901993
2017-02-11,"1,008.30",997.6,"1,014.30",983.9,28.32K,1.07%,11922903
2017-02-12,996.5,"1,008.30","1,007.80",992.5,14.75K,-1.17%,11943593
2017-02-13,995.4,996.5,"1,007.60",975.1,32.91K,-0.12%,11965919
2017-02-14,"1,008.30",995.4,"1,013.80",986.5,39.54K,1.30%,11987965
2017-02-15,"1,008.20","1,008.30","1,010.90",999.7,23.36K,-0.01%,12009557
2017-02-16,"1,031.90","1,008.20","1,040.30","1,007.40",38.08K,2.35%,12032820
2017-02-17,"1,049.40","1,031.90","1,057.40","1,025.90",45.71K,1.69%,12054884
2017-02-18,"1,052.30","1,049.40","1,063.20","1,044.70",25.36K,0.27%,12076602
2017-02-19,"1,048.90","1,052.30","1,056.50","1,037.70",17.95K,-0.32%,12096833
2017-02-20,"1,077.60","1,048.90","1,081.80","1,041.00",31.01K,2.73%,12119410
2017-02-21,"1,119.00","1,077.60","1,123.00","1,073.50",57.05K,3.85%,12142735
2017-02-22,"1,120.50","1,119.00","1,132.30","1,094.80",47.91K,0.13%,12165897
2017-02-23,"1,171.90","1,120.50","1,181.60","1,113.50",65.74K,4.59%,12189249
2017-02-24,"1,176.50","1,171.90","1,211.70","1,092.40",108.17K,0.39%,12212766
2017-02-25,"1,149.10","1,176.50","1,180.00","1,116.20",45.86K,-2.33%,12237328
2017-02-26,"1,171.60","1,149.10","1,177.50","1,130.60",30.77K,1.96%,12259730
2017-02-27,"1,188.80","1,171.60","1,195.80","1,164.30",35.47K,1.47%,12284096
2017-02-28,"1,189.30","1,188.80","1,208.20","1,175.80",50.58K,0.04%,12309173
2017-03-01,"1,222.70","1,189.30","1,225.00","1,154.60",51.15K,2.81%,12331325
2017-03-02,"1,255.50","1,222.70","1,287.00","1,212.00",78.49K,2.68%,12352066
2017-03-03,"1,283.30","1,255.50","1,291.30","1,250.80",67.28K,2.22%,12373763
2017-03-04,"1,264.30","1,283.30","1,285.80","1,228.70",38.42K,-1.48%,12393892
2017-03-05,"1,271.20","1,264.30","1,273.30","1,242.10",25.43K,0.55%,12413383
2017-03-06,"1,277.00","1,271.20","1,280.60","1,261.00",31.03K,0.46%,12433044
2017-03-07,"1,232.70","1,277.00","1,280.90","1,148.70",87.72K,-3.47%,12453478
2017-03-08,"1,147.00","1,232.70","1,242.00","1,136.90",97.88K,-6.95%,12473057
